houseid,is_mail,wthhfin5d_hi,wthhfin5d_nohol_hi,numadlt,smplsrce,homeown,hometype,rail,census_d,census_r,hh_hisp,drvrcnt,cnttdhh,cdivmsar,flag100,hhfaminc,hhfaminc_imp,hh_race,hhsize,hhvehcnt,hhrelatd,hhresp,lif_cyc,msacat,msasize,travday,urban,urbansize,urbrur,ppt517,youngchild,oamultadd1,oamultadd2,resp_cnt,confirmage,confirmedhome_addr1,confirmedhome_city,confirmedhome_formattedaddr,confirmedhome_latitude,confirmedhome_locname,confirmedhome_loctype,confirmedhome_longitude,confirmedhome_state,confirmedhome_streetaddr,confirmedhome_zip,urbrur_2010,tdaydate,wrkcount,stratumid_addon,home_geom_nrel,home_geom_nrel_zipcode
6000160862,2,95.70220579,106.2067982,2,3,3,2,2,9,4,1,2,13,92,1,7,7,1,2,1,1,1,2,2,4,6,1,3,1,0,0,4,3,2,1,,Honolulu,,,,1,,HI,,96817,1,202210,2,5004,,96817
6000160872,2,56.03663902,59.20738749,3,3,2,1,2,9,4,2,3,6,92,1,7,7,3,3,3,1,1,10,2,4,4,1,3,1,0,0,2,1,3,1,,Honolulu,,,,1,,HI,,96822,1,202211,1,5004,,96822
6000160880,2,34.33417299,36.923068,5,3,1,1,2,9,4,2,3,8,92,2,9,9,3,5,3,1,1,8,2,4,2,1,3,1,0,0,2,3,4,1,,Honolulu,,,,1,,HI,,96817,1,202210,3,5004,,96817
6000160881,2,21.21529385,22.40822557,3,3,1,1,2,9,4,2,2,2,92,1,8,8,3,3,2,1,1,10,2,4,2,1,3,1,0,0,1,-1,3,1,,Mililani,,,,1,,HI,,96789,1,202210,0,5004,,96789
6000160889,2,36.32436815,39.32901029,2,3,2,1,2,9,4,2,2,4,92,1,8,8,3,2,2,1,1,10,2,4,2,1,1,1,0,0,1,-1,2,1,,Kaneohe,,,,1,,HI,,96744,1,202210,0,5004,,96744
6000160900,2,18.81347624,20.24285746,2,3,2,1,2,9,4,2,2,5,92,1,7,7,3,2,2,1,1,10,2,4,2,1,3,1,0,0,2,1,2,1,,Honolulu,,,,1,,HI,,96816,1,202210,0,5004,,96816
6000160901,2,19.59664454,21.04178419,1,3,1,1,2,9,4,2,1,7,92,1,7,7,1,1,1,2,1,9,2,4,3,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96825,1,202211,0,5004,,96825
6000160906,2,288.9718597,272.4243167,2,3,1,1,2,9,4,2,2,6,92,1,10,10,3,2,3,1,1,2,2,4,4,1,3,1,0,0,1,-1,2,1,,Mililani,,,,1,,HI,,96789,1,202210,2,5004,,96789
6000160907,2,77.78933731,99.09512327,4,3,1,1,2,9,4,2,4,13,92,1,9,9,3,6,4,1,1,6,2,4,6,1,3,1,2,0,5,1,6,1,,Honolulu,,,,1,,HI,,96825,1,202211,2,5004,,96825
6000160916,2,359.5191247,355.2052579,2,3,2,1,2,9,4,2,2,0,92,1,10,10,1,2,2,1,1,10,2,4,3,1,1,1,0,0,1,-1,2,1,,Kailua,,,,1,,HI,,96734,1,202210,0,5004,,96734
6000160918,2,75.1587302,71.97359168,2,3,2,1,2,9,4,2,2,6,92,1,11,11,1,3,2,1,1,6,2,4,3,1,3,1,1,0,1,-1,3,1,,Honolulu,,,,1,,HI,,96821,1,202210,1,5004,,96821
6000160945,2,45.19032745,54.3439132,6,3,3,1,2,9,4,2,5,7,92,1,9,9,2,6,4,1,1,10,2,4,2,1,3,1,0,0,5,3,6,1,,Beach,,,,1,,HI,,96706,1,202211,3,5004,,96706
6000160949,2,126.9684208,140.6468354,1,3,2,2,2,9,4,2,1,3,92,1,11,11,3,1,1,2,1,1,2,4,6,1,3,1,0,0,1,-1,1,1,,Aiea,,,,1,,HI,,96701,1,202210,1,5004,,96701
6000160957,2,183.7510985,187.416256,1,3,1,1,2,9,4,2,0,0,92,1,2,2,3,1,1,2,1,9,2,4,4,1,1,1,0,0,1,-1,1,1,,Kaneohe,,,,1,,HI,,96744,1,202211,0,5004,,96744
6000160960,2,38.5099251,41.69535405,2,3,1,1,2,9,4,2,1,4,92,1,8,8,3,2,1,1,1,10,2,4,2,1,3,1,0,0,2,1,2,1,,Honolulu,,,,1,,HI,,96816,1,202210,0,5004,,96816
6000160962,2,147.0804921,0,3,3,1,1,2,9,4,2,3,9,92,1,7,7,3,4,3,1,1,6,2,4,6,1,3,1,1,0,1,-1,4,1,,Kapolei,,,,1,,HI,,96707,1,202211,2,5004,,96707
6000160966,2,198.8916667,191.6808871,2,3,1,1,2,9,4,2,2,13,92,1,10,10,3,4,2,1,1,4,2,4,3,1,3,1,2,0,1,-1,4,1,,Honolulu,,,,1,,HI,,96825,1,202210,2,5004,,96825
6000160970,2,27.92801073,30.34778674,2,3,1,1,2,9,4,2,2,2,92,1,9,9,3,2,2,1,1,10,2,4,3,1,3,1,0,0,1,-1,2,1,,Mililani,,,,1,,HI,,96789,1,202211,0,5004,,96789
6000160992,2,192.3327477,201.9157992,4,3,1,1,2,9,4,2,4,10,92,1,9,9,5,4,4,1,1,2,2,4,2,1,3,1,0,0,4,1,4,1,,Honolulu,,,,1,,HI,,96813,1,202210,4,5004,,96813
6000160993,2,83.35412989,102.8999187,1,3,2,3,2,9,4,2,1,0,92,1,11,11,3,1,1,2,1,9,2,4,6,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96821,1,202211,0,5004,,96821
6000160997,2,55.14889426,58.77506763,2,3,1,2,2,9,4,2,2,5,92,1,9,9,3,2,2,1,1,2,2,4,2,1,3,1,0,0,4,1,2,1,,Mililani,,,,1,,HI,,96789,1,202210,2,5004,,96789
6000161014,2,56.43056476,54.4812141,2,3,1,2,2,9,4,2,2,8,92,1,8,8,1,3,1,1,1,6,2,4,3,1,3,1,1,0,1,-1,3,1,,Beach,,,,1,,HI,,96706,1,202210,1,5004,,96706
6000161024,2,225.2806246,232.1103309,4,3,1,1,2,9,4,2,4,14,92,1,11,11,3,7,4,1,1,4,2,4,5,1,3,1,2,1,2,1,6,1,,Honolulu,,,,1,,HI,,96821,1,202210,3,5004,,96821
6000161033,2,31.63348336,32.41796124,2,3,1,1,2,9,4,2,2,9,92,1,10,10,5,3,3,1,1,4,2,4,2,1,3,1,0,1,1,-1,2,1,,Honolulu,,,,1,,HI,,96825,1,202210,2,5004,,96825
6000161050,2,189.3535762,0,5,3,1,1,2,9,4,1,4,4,92,2,9,9,1,5,4,1,1,8,2,4,2,1,3,1,0,0,1,-1,4,1,,Beach,,,,1,,HI,,96706,1,202210,1,5004,,96706
6000161054,2,259.3823809,281.1719748,3,3,1,1,2,9,4,2,3,0,92,1,10,10,1,4,3,1,1,6,2,4,4,1,3,1,1,0,1,-1,4,1,,Beach,,,,1,,HI,,96706,1,202211,0,5004,,96706
6000161055,2,105.7953577,132.9361473,2,3,1,1,2,9,4,2,2,12,92,1,9,9,3,4,2,1,1,4,2,4,6,1,3,1,1,1,1,-1,3,1,,City,,,,1,,HI,,96782,1,202211,1,5004,,96782
6000161070,2,29.39417815,0,2,3,1,1,2,9,4,2,2,4,92,1,9,9,5,2,2,1,1,10,2,4,2,1,1,1,0,0,1,-1,2,1,,Kailua,,,,1,,HI,,96734,1,202210,0,5004,,96734
6000161073,2,43.41913767,41.83391025,1,3,1,1,2,9,4,2,1,0,92,1,7,7,1,1,1,2,1,9,2,4,3,1,3,1,0,0,1,-1,1,1,,Mililani,,,,1,,HI,,96789,1,202210,0,5004,,96789
6000161079,2,31.67664619,37.63154295,2,3,2,1,2,9,4,2,2,6,92,1,11,11,3,2,2,1,1,10,2,4,2,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96816,1,202211,1,5004,,96816
6000161085,2,56.17727089,61.37081687,2,3,1,1,2,9,4,2,1,4,92,1,9,9,3,2,2,1,1,10,2,4,3,1,3,1,0,0,1,-1,2,1,,Aiea,,,,1,,HI,,96701,1,202211,1,5004,,96701
6000161098,2,28.37582717,33.90500286,2,3,1,1,2,9,4,2,2,7,92,1,7,7,1,4,3,1,1,4,2,4,2,1,3,1,0,2,1,-1,2,1,,Beach,,,,1,,HI,,96706,1,202211,2,5004,,96706
6000161107,2,67.40690101,79.96272585,2,3,1,1,2,9,4,2,2,17,92,1,11,11,3,5,2,1,1,6,2,4,2,1,1,1,3,0,1,-1,5,1,,Kaneohe,,,,1,,HI,,96744,1,202211,2,5004,,96744
6000161120,2,110.9051258,122.7330153,2,3,1,2,2,9,4,2,2,6,92,1,10,10,1,3,2,1,1,4,2,4,6,1,3,1,0,1,1,-1,2,1,,Beach,,,,1,,HI,,96706,1,202210,1,5004,,96706
6000161128,2,70.47523896,88.99318521,2,3,1,2,2,9,4,2,2,4,92,1,10,10,3,2,2,1,1,10,2,4,6,1,3,1,0,0,4,3,2,1,,Honolulu,,,,1,,HI,,96816,1,202211,1,5004,,96816
6000161136,2,23.7567652,24.82758741,1,3,3,1,2,9,4,2,1,2,92,1,4,4,2,1,1,2,1,1,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96818,1,202210,0,5004,,96818
6000161159,2,22.94554952,24.79313269,2,3,2,2,2,9,4,2,2,3,92,1,6,6,1,2,2,1,1,2,2,4,3,1,3,1,0,0,1,-1,2,1,,Kapolei,,,,1,,HI,,96707,1,202211,2,5004,,96707
6000161160,2,18.5522822,19.9618074,2,3,1,1,2,9,4,2,2,4,92,1,7,7,3,2,2,1,1,10,2,4,2,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96822,1,202210,0,5004,,96822
6000161161,2,106.6638322,100.9366429,2,3,1,1,2,9,4,1,2,4,92,1,10,10,97,2,2,1,1,10,2,4,3,1,3,1,0,0,1,-1,2,1,,Mililani,,,,1,,HI,,96789,1,202210,2,5004,,96789
6000161165,2,19.14485575,20.61829556,2,3,2,1,2,9,4,2,2,8,92,1,9,9,3,2,3,1,1,10,2,4,2,1,3,1,0,0,1,-1,2,1,,City,,,,1,,HI,,96782,1,202210,0,5004,,96782
6000161176,2,60.06621486,58.64976771,2,3,1,1,2,9,4,2,2,5,92,1,10,10,1,2,2,1,1,10,2,4,3,1,1,1,0,0,1,-1,2,1,,Kailua,,,,1,,HI,,96734,1,202210,1,5004,,96734
6000161197,2,139.4314992,147.9360746,2,3,1,1,2,9,4,2,2,10,92,1,8,8,3,3,2,1,1,6,2,4,4,1,3,1,1,0,1,-1,3,1,,Mililani,,,,1,,HI,,96789,1,202211,2,5004,,96789
6000161207,2,54.12217047,0,2,3,2,1,2,9,4,2,2,10,92,1,6,6,1,2,2,1,1,10,2,4,6,1,1,1,0,0,2,1,2,1,,Kaneohe,,,,1,,HI,,96744,1,202211,2,5004,,96744
6000161209,2,23.98691989,28.68707337,2,3,2,1,2,9,4,2,2,8,92,1,6,6,3,2,2,1,1,10,2,4,2,1,3,1,0,0,2,1,2,1,,Honolulu,,,,1,,HI,,96819,1,202211,0,5004,,96819
6000161211,2,738.6645914,731.5597,2,3,1,1,2,9,4,2,2,6,92,1,7,7,6,2,2,1,1,7,2,4,5,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96822,1,202212,1,5004,,96822
6000161219,2,30.62778779,33.32769849,2,3,2,2,2,9,4,2,2,0,92,1,10,10,1,2,2,1,1,10,2,4,3,1,3,1,0,0,1,-1,2,1,,Kapolei,,,,1,,HI,,96707,1,202211,1,5004,,96707
6000161227,2,31.47760418,36.6250639,2,3,3,1,2,9,4,1,2,0,92,1,7,7,1,2,2,1,1,2,2,4,2,1,3,1,0,0,2,3,2,1,,Honolulu,,,,1,,HI,,96816,1,202211,1,5004,,96816
6000161230,2,254.3177405,244.1021613,2,3,1,2,2,9,4,2,2,2,92,1,9,9,3,4,2,1,1,4,2,4,4,1,3,1,0,2,1,-1,2,1,,Beach,,,,1,,HI,,96706,2,202210,2,5004,,96706
6000161256,2,47.21688958,55.68666834,2,3,2,1,2,9,4,2,2,4,92,1,11,11,1,2,2,1,1,10,2,4,5,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96825,1,202211,0,5004,,96825
6000161259,2,159.5607184,180.15713,2,3,1,1,2,9,4,2,2,9,92,1,11,11,1,4,2,1,1,4,2,4,6,1,3,1,1,1,1,-1,3,1,,Honolulu,,,,1,,HI,,96822,1,202210,2,5004,,96822
6000161261,2,37.80701958,40.71423991,2,3,1,1,2,9,4,2,2,16,92,1,11,11,1,4,3,1,1,6,2,4,2,1,3,1,2,0,1,-1,4,1,,Honolulu,,,,1,,HI,,96821,1,202210,3,5004,,96821
6000161279,2,48.64987475,51.51199728,2,3,3,1,2,9,4,2,2,12,92,1,8,8,1,3,1,1,1,4,2,4,4,1,1,1,0,1,2,3,2,1,,Kaneohe,,,,1,,HI,,96744,1,202211,2,5004,,96744
6000161280,2,120.5059968,133.9161111,3,3,1,1,2,9,4,2,3,8,92,1,11,11,3,3,3,1,1,10,2,4,6,1,3,1,0,0,1,-1,3,1,,Honolulu,,,,1,,HI,,96817,1,202210,1,5004,,96817
6000161281,2,19.62067672,22.98774465,1,3,2,1,2,9,4,2,1,2,92,1,6,6,3,1,1,2,1,9,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96816,1,202211,0,5004,,96816
6000161289,2,60.49976979,64.56221658,2,3,3,1,2,9,4,2,2,4,92,1,8,8,3,2,2,1,1,2,2,4,4,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96816,1,202211,2,5004,,96816
6000161291,2,141.2821619,134.2574063,3,3,1,1,2,9,4,2,2,12,92,1,10,10,1,3,2,1,1,8,2,4,4,1,3,1,0,0,1,-1,3,1,,Honolulu,,,,1,,HI,,96816,1,202210,1,5004,,96816
6000161308,2,445.3790369,446.5695361,2,3,1,1,2,9,4,2,2,3,92,1,8,8,3,2,3,1,1,2,2,4,5,1,1,1,0,0,1,-1,2,1,,Kailua,,,,1,,HI,,96734,1,202212,2,5004,,96734
6000161314,2,351.4725206,358.2212622,2,3,1,2,2,9,4,2,2,2,92,1,8,8,2,3,2,1,1,4,2,4,5,1,3,1,0,1,1,-1,2,1,,Waipahu,,,,1,,HI,,96797,1,202210,2,5004,,96797
6000161320,2,64.37371755,69.36694559,2,3,1,1,2,9,4,2,2,2,92,1,11,11,1,2,1,1,1,2,2,4,4,1,1,1,0,0,1,-1,2,1,,Kailua,,,,1,,HI,,96734,1,202211,2,5004,,96734
6000161322,2,84.26321956,0,2,3,1,1,2,9,4,2,2,0,92,1,11,11,3,2,2,1,1,10,2,4,6,1,1,1,0,0,2,1,2,1,,Kaneohe,,,,1,,HI,,96744,1,202211,2,5004,,96744
6000161329,2,78.41584205,0,3,3,1,1,2,9,4,2,3,4,92,1,11,11,3,3,3,1,1,10,2,4,6,1,3,1,0,0,2,1,3,1,,Honolulu,,,,1,,HI,,96822,1,202211,1,5004,,96822
6000161340,2,359.5191247,355.2052579,4,3,3,1,2,9,4,2,4,1,92,1,6,6,5,4,4,1,1,2,2,4,3,1,1,1,0,0,1,-1,4,1,,Kailua,,,,1,,HI,,96734,1,202210,1,5004,,96734
6000161344,2,58.01177458,63.31684448,2,3,1,3,2,9,4,2,2,2,92,1,7,7,3,2,3,1,1,10,2,4,3,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96825,1,202211,2,5004,,96825
6000161348,2,37.33711717,36.83141823,2,3,1,1,2,9,4,2,2,0,92,1,9,9,1,2,4,1,1,10,2,4,3,4,6,2,0,0,1,-1,2,1,,Kaneohe,,,,1,,HI,,96744,1,202210,1,5004,,96744
6000161355,2,98.57769649,105.2158788,2,3,1,1,2,9,4,2,2,2,92,1,11,11,3,2,4,1,1,2,2,4,4,1,1,1,0,0,1,-1,2,1,,Kaneohe,,,,1,,HI,,96744,1,202211,1,5004,,96744
6000161380,2,42.64703641,49.5856973,2,3,2,1,2,9,4,2,3,5,92,1,10,10,3,3,3,1,1,8,2,4,2,1,3,1,1,0,1,-1,3,1,,Mililani,,,,1,,HI,,96789,1,202211,1,5004,,96789
6000161393,2,48.78333211,61.21617645,3,3,1,1,2,9,4,2,2,2,92,1,8,8,1,3,2,1,1,10,2,4,6,1,3,1,0,0,1,-1,3,1,,Honolulu,,,,1,,HI,,96821,1,202211,0,5004,,96821
6000161395,2,160.7497431,155.4319247,2,3,3,1,2,9,4,2,3,8,92,1,11,11,1,4,3,1,1,6,2,4,3,1,1,1,2,0,1,-1,4,1,,Kailua,,,,1,,HI,,96734,1,202210,2,5004,,96734
6000161398,2,24.83237259,26.18119002,1,3,2,1,2,9,4,2,1,3,92,1,11,11,1,1,1,2,1,9,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96821,1,202210,0,5004,,96821
6000161402,2,97.51418126,101.7508707,1,3,2,1,2,9,4,2,1,7,92,1,10,10,3,1,1,2,1,9,2,4,4,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96821,1,202211,0,5004,,96821
6000161408,2,16.25645167,16.96662508,1,3,2,1,2,9,4,2,1,4,92,1,5,5,3,1,1,2,1,9,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96816,1,202210,0,5004,,96816
6000161413,2,19.83988828,21.74550176,2,3,1,1,2,9,4,2,2,5,92,1,7,7,1,2,3,1,1,2,2,4,3,1,3,1,0,0,1,-1,2,1,,Beach,,,,1,,HI,,96706,1,202211,2,5004,,96706
6000161421,2,58.06828084,64.92177291,2,3,1,1,2,9,4,2,2,7,92,1,9,9,1,3,2,1,1,4,2,4,6,1,3,1,0,1,1,-1,2,1,,Waipahu,,,,1,,HI,,96797,1,202210,2,5004,,96797
6000161439,2,367.2645636,381.2413558,4,3,1,1,2,9,4,2,3,5,92,2,7,7,1,4,3,1,1,8,2,4,6,1,3,1,0,0,4,1,3,1,,Kapolei,,,,1,,HI,,96707,1,202210,2,5004,,96707
6000161448,2,63.68026335,62.17860111,2,3,1,1,2,9,4,2,2,0,92,1,10,10,1,2,2,1,1,10,2,4,3,1,3,1,0,0,1,-1,2,1,,Kapolei,,,,1,,HI,,96707,1,202210,0,5004,,96707
6000161452,2,41.11724523,47.90447141,1,3,1,1,2,9,4,2,1,17,92,1,7,7,1,3,2,1,1,5,2,4,5,1,3,1,2,0,1,-1,3,1,,Beach,,,,1,,HI,,96706,1,202211,1,5004,,96706
6000161458,2,122.3798624,119.8559135,2,3,2,1,2,9,4,2,2,3,92,1,7,7,3,2,2,1,1,10,2,4,3,1,1,1,0,0,1,-1,2,1,,Kaneohe,,,,1,,HI,,96744,1,202210,0,5004,,96744
6000161462,2,40.15192263,48.37659224,2,3,2,2,2,9,4,2,1,8,92,1,6,6,3,2,1,1,1,10,2,4,2,1,3,1,0,0,1,-1,2,1,,Waipahu,,,,1,,HI,,96797,1,202211,0,5004,,96797
6000161464,2,38.87388669,41.40019666,2,3,1,2,2,9,4,2,2,12,92,1,10,10,1,3,1,1,1,8,2,4,3,1,3,1,1,0,4,3,3,1,,Beach,,,,1,,HI,,96706,1,202211,2,5004,,96706
6000161467,2,90.33358242,93.31391027,2,3,2,1,2,9,4,2,2,2,92,1,3,3,3,2,1,1,1,7,2,4,2,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96821,1,202210,1,5004,,96821
6000161469,2,73.24222192,82.08050913,1,3,1,1,2,9,4,2,1,2,92,1,-7,11,1,1,2,2,1,1,2,4,6,1,3,1,0,0,2,1,1,1,,Honolulu,,,,1,,HI,,96825,1,202210,0,5004,,96825
6000161474,2,49.26412141,56.48391471,2,3,1,2,2,9,4,1,2,4,92,1,10,10,5,2,2,1,1,2,2,4,2,1,1,1,0,0,1,-1,2,1,,Kaneohe,,,,1,,HI,,96744,1,202211,2,5004,,96744
6000161482,2,83.17850834,103.0122729,3,3,1,2,2,9,4,2,3,9,92,1,11,11,3,3,4,1,1,10,2,4,6,1,3,1,0,0,1,-1,3,1,,Honolulu,,,,1,,HI,,96816,1,202211,2,5004,,96816
6000161491,2,209.4300623,244.5821796,3,3,1,2,2,9,4,1,4,6,92,1,8,8,5,4,3,1,1,8,2,4,2,1,3,1,1,0,1,-1,4,1,,Kapolei,,,,1,,HI,,96707,1,202211,2,5004,,96707
6000161499,2,211.829662,263.7888851,2,3,3,1,2,9,4,1,2,16,92,2,9,9,3,6,2,1,1,4,2,4,6,1,3,1,3,1,1,-1,4,1,,City,,,,1,,HI,,96782,1,202211,2,5004,,96782
6000161507,2,24.72038296,26.86223896,2,3,1,3,2,9,4,2,2,16,92,1,8,8,3,2,2,1,1,10,2,4,3,1,1,1,0,0,1,-1,2,1,,Kaneohe,,,,1,,HI,,96744,1,202211,1,5004,,96744
6000161513,2,90.90569464,96.13067168,3,3,2,1,2,9,4,2,3,8,92,1,8,8,3,4,3,1,1,6,2,4,5,1,3,1,1,0,1,-1,4,1,,Aiea,,,,1,,HI,,96701,1,202210,1,5004,,96701
6000161520,2,58.26441707,62.149256,4,3,2,1,2,9,4,2,4,6,92,1,11,11,3,5,3,1,1,8,2,4,2,1,3,1,1,0,5,1,5,1,,Mililani,,,,1,,HI,,96789,1,202210,2,5004,,96789
6000161521,2,54.23808414,58.48554989,2,3,2,1,2,9,4,2,2,8,92,1,8,8,3,2,2,1,1,10,2,4,4,1,1,1,0,0,1,-1,2,1,,Kaneohe,,,,1,,HI,,96744,1,202211,0,5004,,96744
6000161522,2,82.71370855,77.85919103,2,3,1,1,2,9,4,2,2,2,92,1,9,9,3,3,2,1,1,4,2,4,3,1,3,1,0,1,1,-1,2,1,,Waipahu,,,,1,,HI,,96797,1,202210,2,5004,,96797
6000161535,2,23.94984197,25.77526967,2,3,1,1,2,9,4,2,2,2,92,1,10,10,1,2,4,1,1,2,2,4,2,1,3,1,0,0,1,-1,2,1,,Beach,,,,1,,HI,,96706,1,202210,2,5004,,96706
6000161542,2,44.0772443,45.8393447,1,3,2,1,2,9,4,2,1,2,92,1,10,10,3,1,2,2,1,1,2,4,2,4,6,2,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96819,2,202210,0,5004,,96819
6000161544,2,100.2025411,97.99944502,4,3,3,1,2,9,4,2,4,7,92,1,7,7,3,4,5,2,1,2,2,4,3,1,3,1,0,0,1,-1,4,1,,Honolulu,,,,1,,HI,,96819,1,202210,2,5004,,96819
6000161545,2,53.46673628,56.43382492,2,3,1,1,2,9,4,2,2,22,92,1,7,7,2,4,2,1,1,6,2,4,2,1,3,1,2,0,1,-1,4,1,,Kapolei,,,,1,,HI,,96707,1,202210,1,5004,,96707
6000161547,2,26.69125352,27.50400121,1,3,2,1,2,9,4,2,1,4,92,1,3,3,3,1,1,2,1,9,2,4,2,1,1,1,0,0,1,-1,1,1,,Kailua,,,,1,,HI,,96734,1,202210,0,5004,,96734
6000161577,2,36.61989485,39.8480241,2,3,1,1,2,9,4,2,1,0,92,1,11,11,1,2,2,1,1,10,2,4,3,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96825,1,202211,0,5004,,96825
6000161597,2,755.5755622,725.4004139,3,3,1,2,2,9,4,2,3,5,92,1,9,9,1,3,4,1,1,2,2,4,3,1,1,1,0,0,1,-1,3,1,,Kailua,,,,1,,HI,,96734,1,202212,3,5004,,96734
6000161607,2,45.06545343,48.02874432,1,3,3,1,2,9,4,2,1,2,92,1,6,6,1,1,2,2,1,1,2,4,2,1,3,1,0,0,2,3,1,1,,Honolulu,,,,1,,HI,,96817,1,202210,0,5004,,96817
6000161612,2,24.83237259,26.18119002,1,3,2,3,2,9,4,2,1,4,92,1,11,11,1,1,2,2,1,9,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96813,1,202210,0,5004,,96813
6000161637,2,18.87904995,20.33203978,2,3,2,1,2,9,4,2,1,0,92,1,9,9,3,2,1,1,1,10,2,4,2,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96822,1,202210,0,5004,,96822
6000161646,2,42.75096612,49.67462603,2,3,3,1,2,9,4,2,2,0,92,1,9,9,1,2,0,1,1,2,2,4,6,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96821,1,202210,1,5004,,96821
6000161647,2,222.6675133,212.2081856,2,3,1,1,2,9,4,2,2,25,92,1,8,8,3,4,1,1,1,4,2,4,4,1,3,1,2,0,1,-1,4,1,,Beach,,,,1,,HI,,96706,1,202210,2,5004,,96706
6000161651,2,22.35675015,24.28758859,3,3,1,1,2,9,4,2,2,5,92,1,6,6,1,4,2,1,1,6,2,4,2,1,3,1,1,0,1,-1,4,1,,Kapolei,,,,1,,HI,,96707,1,202210,2,5004,,96707
6000161657,2,20.50451582,22.03673981,2,3,1,1,2,9,4,2,2,2,92,1,9,9,3,2,2,1,1,2,2,4,2,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96821,1,202210,2,5004,,96821
6000161670,2,124.1056288,115.1439221,3,3,1,4,2,9,4,2,2,0,92,1,2,2,3,5,1,1,1,4,2,4,4,1,3,1,1,1,3,3,4,1,,Beach,,,,1,,HI,,96706,1,202210,0,5004,,96706
6000161683,2,71.63464527,81.55976432,2,3,1,1,2,9,4,2,2,3,92,1,11,11,1,3,2,1,1,4,2,4,5,1,3,1,0,1,1,-1,2,1,,Honolulu,,,,1,,HI,,96825,1,202211,2,5004,,96825
6000161700,2,49.1228241,58.13124883,3,3,1,1,2,9,4,2,3,5,92,1,8,8,3,3,3,1,1,2,2,4,2,1,3,1,0,0,1,-1,3,1,,Mililani,,,,1,,HI,,96789,1,202211,2,5004,,96789
6000161703,2,118.5387225,114.4068534,2,3,1,1,2,9,4,2,2,6,92,1,11,11,3,2,2,1,1,10,2,4,3,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96821,1,202210,2,5004,,96821
6000161705,2,738.6645914,731.5597,2,3,1,1,2,9,4,2,2,0,92,1,11,11,3,2,1,1,1,2,2,4,5,1,3,1,0,0,1,-1,2,1,,Kapolei,,,,1,,HI,,96707,1,202212,1,5004,,96707
6000161714,2,296.1475251,295.2380129,3,3,1,1,2,9,4,2,2,10,92,1,9,9,1,3,2,1,1,10,2,4,5,1,3,1,0,0,1,-1,3,1,,Honolulu,,,,1,,HI,,96817,1,202212,2,5004,,96817
6000161717,2,145.8497799,171.9925687,2,3,1,1,2,9,4,2,1,3,92,1,8,8,2,2,3,1,1,10,2,4,5,1,3,1,0,0,1,-1,2,1,,Beach,,,,1,,HI,,96706,1,202211,0,5004,,96706
6000161726,2,29.30268518,31.37865674,1,3,1,2,2,9,4,2,1,2,92,1,8,8,1,1,1,2,1,9,2,4,2,1,1,1,0,0,1,-1,1,1,,Kaneohe,,,,1,,HI,,96744,1,202210,1,5004,,96744
6000161743,2,167.7285038,178.7639426,2,3,1,1,2,9,4,2,1,12,92,1,10,10,3,4,2,1,1,6,2,4,4,1,3,1,2,0,1,-1,4,1,,Honolulu,,,,1,,HI,,96822,1,202211,1,5004,,96822
6000161745,2,23.50081673,25.56810231,4,3,1,1,2,9,4,2,4,10,92,2,9,9,1,5,5,1,1,6,2,4,2,1,3,1,1,0,1,-1,4,1,,Honolulu,,,,1,,HI,,96825,1,202210,3,5004,,96825
6000161748,2,81.25528687,78.17863417,1,3,2,1,2,9,4,2,1,6,92,1,6,6,1,2,1,1,1,5,2,4,4,1,1,1,1,0,1,-1,2,1,,Kailua,,,,1,,HI,,96734,1,202210,1,5004,,96734
6000161750,2,49.31498904,59.18429318,4,3,1,1,2,9,4,2,3,8,92,1,11,11,1,5,3,1,1,6,2,4,2,1,3,1,1,0,2,1,5,1,,Mililani,,,,1,,HI,,96789,1,202211,2,5004,,96789
