PERSID,UNO,IVTT,OVTT,TOTTIME,TOTCOST,TDUMMY,CHOSEN,HHSIZE,MALE,NUMVEH,WORKERS,VEHWORK,NEWINC,AEMPDENS,POPDENS,DIST,AGE,WEIGHT,UNOTRN,UNOSHR 
625,1,13.7,17.9,31.6,0.75,0,1,6,1,2,3,0.7,115000,952.15,13.33,8.9,47,0.2982,1,0
626,1,22,8,30,5.82,0,0,6,1,2,3,0.7,115000,952.15,13.33,8.8,47,0.2982,0,0
626,1,25.5,10.3,35.8,2.91,0,0,6,1,2,3,0.7,115000,952.15,13.33,8.8,47,0.2982,0,1
626,1,13.9,18.1,32,0.75,0,1,6,1,2,3,0.7,115000,952.15,13.33,8.8,47,0.2982,1,0
627,1,8,3,11,0.35,1,0,4,0,2,3,0.7,50000,1.24,12.45,3.6,52,0.6426,0,0
627,1,10.3,4.9,15.2,0.17,1,1,4,0,2,3,0.7,50000,1.24,12.45,3.6,52,0.6426,0,1
627,1,17.5,28.5,46,1.25,1,0,4,0,2,3,0.7,50000,1.24,12.45,3.6,52,0.6426,1,0
628,1,9,3,12,0.35,1,0,4,0,2,3,0.7,50000,1.24,12.45,3.6,52,0.6426,0,0
628,1,11.5,5.2,16.7,0.17,1,1,4,0,2,3,0.7,50000,1.24,12.45,3.6,52,0.6426,0,1
628,1,18.6,30,48.6,1.25,1,0,4,0,2,3,0.7,50000,1.24,12.45,3.6,52,0.6426,1,0
629,1,9,3,12,0.35,1,1,4,1,2,3,0.7,50000,1.24,12.45,3.6,21,1.8362,0,0
629,1,11.5,5.2,16.7,0.17,1,0,4,1,2,3,0.7,50000,1.24,12.45,3.6,21,1.8362,0,1
629,1,18.6,30,48.6,1.25,1,0,4,1,2,3,0.7,50000,1.24,12.45,3.6,21,1.8362,1,0
630,1,25,4,29,1.16,1,1,5,1,2,2,1,30000,7.07,5.61,11.8,40,1.8362,0,0
630,1,31.1,5.6,36.7,0.58,1,0,5,1,2,2,1,30000,7.07,5.61,11.8,40,1.8362,0,1
630,1,52.7,37.5,90.2,2.25,1,0,5,1,2,2,1,30000,7.07,5.61,11.8,40,1.8362,1,0
631,1,17,8,25,0.75,1,1,2,1,2,2,1,50000,900.27,8.14,7.7,27,1.8362,0,0
631,1,21.4,10.4,31.8,0.38,1,0,2,1,2,2,1,50000,900.27,8.14,7.7,27,1.8362,0,1
631,1,19.9,34.5,54.4,1.5,1,0,2,1,2,2,1,50000,900.27,8.14,7.7,27,1.8362,1,0
632,1,13,2,15,0.53,1,1,2,0,2,1,2,50000,5.83,3.77,5.4,63,1.8362,0,0
632,1,15.7,3.8,19.5,0.27,1,0,2,0,2,1,2,50000,5.83,3.77,5.4,63,1.8362,0,1
632,1,64.1,57.9,122,2.75,1,0,2,0,2,1,2,50000,5.83,3.77,5.4,63,1.8362,1,0
633,1,24,7,31,0.75,1,1,2,0,2,2,1,90000,210.12,12.29,7.7,46,1.8362,0,0
633,1,27.6,9.2,36.8,0.38,1,0,2,0,2,2,1,90000,210.12,12.29,7.7,46,1.8362,0,1
633,1,34.4,22.9,57.3,1.25,1,0,2,0,2,2,1,90000,210.12,12.29,7.7,46,1.8362,1,0
634,1,30,5,35,1.47,0,0,1,0,2,1,2,47046.9,96.78,5.48,9.6,40,0.2982,0,0
634,1,33.5,7.3,40.8,0.74,0,0,1,0,2,1,2,47046.9,96.78,5.48,9.6,40,0.2982,0,1
634,1,26,36.3,62.3,1.65,0,1,1,0,2,1,2,47046.9,96.78,5.48,9.6,40,0.2982,1,0
635,1,29,8,37,5.89,0,0,1,0,2,1,2,47046.9,471.01,5.48,9.5,40,0.2982,0,0
635,1,33,10.3,43.3,2.95,0,0,1,0,2,1,2,47046.9,471.01,5.48,9.5,40,0.2982,0,1
635,1,28,27.9,55.9,1.65,0,1,1,0,2,1,2,47046.9,471.01,5.48,9.5,40,0.2982,1,0
636,1,23,8,31,6.01,0,0,4,1,1,2,0.5,70000,175.08,8.59,10.7,42,0.2982,0,0
636,1,26.2,10.4,36.6,3.01,0,0,4,1,1,2,0.5,70000,175.08,8.59,10.7,42,0.2982,0,1
636,1,31.5,9.7,41.2,0.75,0,1,4,1,1,2,0.5,70000,175.08,8.59,10.7,42,0.2982,1,0
637,1,18,7,25,0.83,0,1,2,0,2,2,1,90000,297.48,11.67,8.5,53,1.8362,0,0
637,1,20.9,9.4,30.3,0.41,0,0,2,0,2,2,1,90000,297.48,11.67,8.5,53,1.8362,0,1
637,1,24,15.3,39.3,1.25,0,0,2,0,2,2,1,90000,297.48,11.67,8.5,53,1.8362,1,0
638,1,27,5,32,3.65,1,0,3,1,2,1,2,50000,268.85,4.77,11.3,41,0.2982,0,0
638,1,30.4,7.3,37.7,1.83,1,0,3,1,2,1,2,50000,268.85,4.77,11.3,41,0.2982,0,1
638,1,34,32.8,66.8,3.35,1,1,3,1,2,1,2,50000,268.85,4.77,11.3,41,0.2982,1,0
639,1,23,5,28,3.66,1,0,3,1,2,1,2,50000,268.85,4.77,11.4,41,0.2982,0,0
639,1,28.7,6.8,35.5,1.83,1,0,3,1,2,1,2,50000,268.85,4.77,11.4,41,0.2982,0,1
639,1,32,28.8,60.8,3.35,1,1,3,1,2,1,2,50000,268.85,4.77,11.4,41,0.2982,1,0
640,1,35,4,39,2.13,1,1,5,1,3,4,0.8,90000,2.84,13.8,21.7,26,1.8362,0,0
640,1,39.5,5.9,45.4,1.06,1,0,5,1,3,4,0.8,90000,2.84,13.8,21.7,26,1.8362,0,1
640,1,66,51.2,117.2,1.75,1,0,5,1,3,4,0.8,90000,2.84,13.8,21.7,26,1.8362,1,0
641,1,16,4,20,0.89,1,0,5,0,3,4,0.8,90000,78.24,13.8,6.8,22,0.2982,0,0
641,1,20.2,5.6,25.8,0.45,1,0,5,0,3,4,0.8,90000,78.24,13.8,6.8,22,0.2982,0,1
641,1,23.3,35,58.3,1.25,1,1,5,0,3,4,0.8,90000,78.24,13.8,6.8,22,0.2982,1,0
642,1,5,4,9,0.16,0,0,2,1,1,2,0.5,30000,6.66,9.28,1.5,25,0.2982,0,0
642,1,7,5.9,12.9,0.08,0,0,2,1,1,2,0.5,30000,6.66,9.28,1.5,25,0.2982,0,1
642,1,5.8,17.6,23.4,0.5,0,1,2,1,1,2,0.5,30000,6.66,9.28,1.5,25,0.2982,1,0
643,1,22,6,28,1.73,0,0,3,0,3,2,1.5,50000,149.19,10.16,12.2,65,0.2982,0,0
643,1,27.4,8,35.4,0.87,0,0,3,0,3,2,1.5,50000,149.19,10.16,12.2,65,0.2982,0,1
643,1,19,15.8,34.8,1.75,0,1,3,0,3,2,1.5,50000,149.19,10.16,12.2,65,0.2982,1,0
644,1,22,6,28,1.71,0,0,3,0,3,2,1.5,50000,149.19,10.16,12,65,0.2982,0,0
644,1,27.4,8,35.4,0.86,0,0,3,0,3,2,1.5,50000,149.19,10.16,12,65,0.2982,0,1
644,1,16,14.4,30.4,2.25,0,1,3,0,3,2,1.5,50000,149.19,10.16,12,65,0.2982,1,0
645,1,25,3,28,1.24,1,1,3,1,2,3,0.7,30000,10.66,7.44,12.7,53,1.8362,0,0
645,1,31.1,4.4,35.5,0.62,1,0,3,1,2,3,0.7,30000,10.66,7.44,12.7,53,1.8362,0,1
645,1,65.7,52.5,118.2,5.3,1,0,3,1,2,3,0.7,30000,10.66,7.44,12.7,53,1.8362,1,0
646,1,28,4,32,1.45,1,1,3,1,2,3,0.7,90000,2.25,4.33,14.8,60,1.8362,0,0
646,1,31.4,6.3,37.7,0.72,1,0,3,1,2,3,0.7,90000,2.25,4.33,14.8,60,1.8362,0,1
646,1,55.8,39.1,94.9,4.1,1,0,3,1,2,3,0.7,90000,2.25,4.33,14.8,60,1.8362,1,0
647,1,7,4,11,0.33,0,0,3,1,2,3,0.7,90000,14.41,4.33,3.4,50,0.6426,0,0
647,1,9.2,5.6,14.8,0.17,0,1,3,1,2,3,0.7,90000,14.41,4.33,3.4,50,0.6426,0,1
647,1,19.3,29,48.3,0.5,0,0,3,1,2,3,0.7,90000,14.41,4.33,3.4,50,0.6426,1,0
648,1,7,4,11,0.33,0,0,3,1,2,3,0.7,90000,14.41,4.33,3.4,50,0.6426,0,0
648,1,9.2,5.9,15.1,0.17,0,1,3,1,2,3,0.7,90000,14.41,4.33,3.4,50,0.6426,0,1
648,1,13.2,24.4,37.6,0.5,0,0,3,1,2,3,0.7,90000,14.41,4.33,3.4,50,0.6426,1,0
649,1,7,4,11,0.33,0,0,3,0,2,3,0.7,90000,14.41,4.33,3.4,48,0.6426,0,0
649,1,9.2,5.6,14.8,0.17,0,1,3,0,2,3,0.7,90000,14.41,4.33,3.4,48,0.6426,0,1
649,1,19.3,29,48.3,0.5,0,0,3,0,2,3,0.7,90000,14.41,4.33,3.4,48,0.6426,1,0
650,1,7,4,11,0.33,0,0,3,0,2,3,0.7,90000,14.41,4.33,3.4,48,0.6426,0,0
650,1,9.2,5.9,15.1,0.17,0,1,3,0,2,3,0.7,90000,14.41,4.33,3.4,48,0.6426,0,1
650,1,13.2,24.4,37.6,0.5,0,0,3,0,2,3,0.7,90000,14.41,4.33,3.4,48,0.6426,1,0
651,1,26,7,33,0.64,1,0,2,0,2,2,1,50000,982.06,11.61,6.5,69,0.6426,0,0
651,1,29.3,9.4,38.7,0.32,1,1,2,0,2,2,1,50000,982.06,11.61,6.5,69,0.6426,0,1
651,1,24.4,27.6,52,1.25,1,0,2,0,2,2,1,50000,982.06,11.61,6.5,69,0.6426,1,0
652,1,24,8,32,5.82,0,0,3,0,3,3,1,115000,471.01,9.72,8.8,23,0.2982,0,0
652,1,27.2,10.4,37.6,2.91,0,0,3,0,3,3,1,115000,471.01,9.72,8.8,23,0.2982,0,1
652,1,15.3,37.3,52.6,0.75,0,1,3,0,3,3,1,115000,471.01,9.72,8.8,23,0.2982,1,0
653,1,23,8,31,5.83,0,0,3,0,3,3,1,115000,471.01,9.72,8.9,23,0.2982,0,0
653,1,26.5,10.3,36.8,2.91,0,0,3,0,3,3,1,115000,471.01,9.72,8.9,23,0.2982,0,1
653,1,14.3,24.2,38.5,0.75,0,1,3,0,3,3,1,115000,471.01,9.72,8.9,23,0.2982,1,0
654,1,20,8,28,4.43,1,0,3,1,2,2,1,70000,982.06,14.2,7.7,26,0.2982,0,0
654,1,23,10.4,33.4,2.22,1,0,3,1,2,2,1,70000,982.06,14.2,7.7,26,0.2982,0,1
654,1,26.7,28.6,55.3,1.25,1,1,3,1,2,2,1,70000,982.06,14.2,7.7,26,0.2982,1,0
655,1,19,8,27,4.47,1,0,3,1,2,2,1,70000,982.06,14.2,8.1,26,0.2982,0,0
655,1,22.2,10.3,32.5,2.24,1,0,3,1,2,2,1,70000,982.06,14.2,8.1,26,0.2982,0,1
655,1,25.1,25.7,50.8,1.25,1,1,3,1,2,2,1,70000,982.06,14.2,8.1,26,0.2982,1,0
656,1,17,8,25,4.41,1,0,3,1,2,2,1,70000,982.06,14.2,7.5,60,0.2982,0,0
656,1,21.4,10.4,31.8,2.2,1,0,3,1,2,2,1,70000,982.06,14.2,7.5,60,0.2982,0,1
656,1,22.9,30.2,53.1,1.25,1,1,3,1,2,2,1,70000,982.06,14.2,7.5,60,0.2982,1,0
657,1,20,8,28,4.43,1,0,3,1,2,2,1,70000,982.06,14.2,7.7,60,0.2982,0,0
657,1,23,10.4,33.4,2.22,1,0,3,1,2,2,1,70000,982.06,14.2,7.7,60,0.2982,0,1
657,1,26.7,28.6,55.3,1.25,1,1,3,1,2,2,1,70000,982.06,14.2,7.7,60,0.2982,1,0
658,1,11,5,16,0.36,1,1,3,0,1,2,0.5,50000,12.85,8.14,3.7,44,1.8362,0,0
658,1,14.1,6.8,20.9,0.18,1,0,3,0,1,2,0.5,50000,12.85,8.14,3.7,44,1.8362,0,1
658,1,22.8,20.9,43.7,1,1,0,3,0,1,2,0.5,50000,12.85,8.14,3.7,44,1.8362,1,0
659,1,15,6,21,0.58,1,1,4,1,2,1,2,90000,32.35,13.8,5.9,44,1.8362,0,0
659,1,18.9,8,26.9,0.29,1,0,4,1,2,1,2,90000,32.35,13.8,5.9,44,1.8362,0,1
659,1,28.9,23.7,52.6,1.25,1,0,4,1,2,1,2,90000,32.35,13.8,5.9,44,1.8362,1,0
660,1,20,8,28,3.2,0,0,2,1,2,1,2,115000,70.19,9.34,8.4,70,0.6426,0,0
660,1,23.3,10.3,33.6,1.6,0,1,2,1,2,1,2,115000,70.19,9.34,8.4,70,0.6426,0,1
660,1,23,30.6,53.6,0.5,0,0,2,1,2,1,2,115000,70.19,9.34,8.4,70,0.6426,1,0
661,1,22,9,31,3.24,1,0,2,1,2,1,2,115000,70.19,9.34,8.8,70,0.6426,0,0
661,1,25.1,11.5,36.6,1.62,1,1,2,1,2,1,2,115000,70.19,9.34,8.8,70,0.6426,0,1
661,1,36.9,44.3,81.2,1.25,1,0,2,1,2,1,2,115000,70.19,9.34,8.8,70,0.6426,1,0
662,1,12,4,16,0.44,0,1,5,1,2,1,2,50000,1.49,32.84,4.5,28,1.8362,0,0
662,1,14.6,6.3,20.9,0.22,0,0,5,1,2,1,2,50000,1.49,32.84,4.5,28,1.8362,0,1
662,1,13.7,36.7,50.4,0.75,0,0,5,1,2,1,2,50000,1.49,32.84,4.5,28,1.8362,1,0
663,1,28,2,30,1.37,1,1,3,0,3,3,1,70000,9.18,3.89,14,29,1.8362,0,0
663,1,32,3.8,35.8,0.69,1,0,3,0,3,3,1,70000,9.18,3.89,14,29,1.8362,0,1
663,1,79.5,61.4,140.9,4.3,1,0,3,0,3,3,1,70000,9.18,3.89,14,29,1.8362,1,0
664,1,32,2,34,1.66,1,1,3,0,3,3,1,70000,1.67,3.89,16.9,25,1.8362,0,0
664,1,36.3,3.8,40.1,0.83,1,0,3,0,3,3,1,70000,1.67,3.89,16.9,25,1.8362,0,1
664,1,67,69.9,136.9,3,1,0,3,0,3,3,1,70000,1.67,3.89,16.9,25,1.8362,1,0
665,1,28,5,33,1.51,0,0,6,1,2,1,2,30000,2.45,9.72,13.7,51,0.2982,0,0
665,1,34.7,6.8,41.5,0.76,0,0,6,1,2,1,2,30000,2.45,9.72,13.7,51,0.2982,0,1
665,1,33,61.3,94.3,0.75,0,1,6,1,2,1,2,30000,2.45,9.72,13.7,51,0.2982,1,0
666,1,21,7,28,1.61,1,0,2,1,1,2,0.5,50000,216.42,11.95,8.8,36,0.2982,0,0
666,1,24.4,9.2,33.6,0.81,1,0,2,1,1,2,0.5,50000,216.42,11.95,8.8,36,0.2982,0,1
666,1,36.1,14.6,50.7,1.25,1,1,2,1,1,2,0.5,50000,216.42,11.95,8.8,36,0.2982,1,0
667,1,14,6,20,1.18,0,0,2,0,1,2,0.5,50000,32.92,11.95,5.2,36,0.2982,0,0
667,1,16.7,8.4,25.1,0.6,0,0,2,0,1,2,0.5,50000,32.92,11.95,5.2,36,0.2982,0,1
667,1,21,11.8,32.8,0.5,0,1,2,0,1,2,0.5,50000,32.92,11.95,5.2,36,0.2982,1,0
668,1,13,6,19,1.14,0,0,2,0,1,2,0.5,50000,32.92,11.95,4.8,36,0.2982,0,0
668,1,15.7,8.1,23.8,0.57,0,0,2,0,1,2,0.5,50000,32.92,11.95,4.8,36,0.2982,0,1
668,1,22.5,12.8,35.3,0.5,0,1,2,0,1,2,0.5,50000,32.92,11.95,4.8,36,0.2982,1,0
669,1,22,5,27,2.9,1,0,4,1,1,2,0.5,70000,57.6,3.72,10.7,41,0.2982,0,0
669,1,25.5,7,32.5,1.46,1,0,4,1,1,2,0.5,70000,57.6,3.72,10.7,41,0.2982,0,1
669,1,46.7,26.7,73.4,1.25,1,1,4,1,1,2,0.5,70000,57.6,3.72,10.7,41,0.2982,1,0
670,1,19,5,24,2.81,1,0,4,1,1,2,0.5,70000,57.6,3.72,9.8,41,0.2982,0,0
670,1,23.8,6.8,30.6,1.41,1,0,4,1,1,2,0.5,70000,57.6,3.72,9.8,41,0.2982,0,1
670,1,48.2,32.2,80.4,1.25,1,1,4,1,1,2,0.5,70000,57.6,3.72,9.8,41,0.2982,1,0
671,1,25,5,30,1.72,1,0,4,0,1,2,0.5,70000,149.19,3.72,12.1,40,0.2982,0,0
671,1,31.1,6.8,37.9,0.86,1,0,4,0,1,2,0.5,70000,149.19,3.72,12.1,40,0.2982,0,1
671,1,37.7,29.6,67.3,1.25,1,1,4,0,1,2,0.5,70000,149.19,3.72,12.1,40,0.2982,1,0
672,1,24,5,29,1.81,1,0,4,0,1,2,0.5,70000,149.19,3.72,13.1,40,0.2982,0,0
672,1,29.9,6.8,36.7,0.91,1,0,4,0,1,2,0.5,70000,149.19,3.72,13.1,40,0.2982,0,1
672,1,36.1,23.7,59.8,1.25,1,1,4,0,1,2,0.5,70000,149.19,3.72,13.1,40,0.2982,1,0
673,1,19,5,24,0.99,1,1,1,0,1,1,1,50000,9.34,5.18,10.1,31,1.8362,0,0
673,1,23.8,6.8,30.6,0.49,1,0,1,0,1,1,1,50000,9.34,5.18,10.1,31,1.8362,0,1
673,1,32,50.5,82.5,3.15,1,0,1,0,1,1,1,50000,9.34,5.18,10.1,31,1.8362,1,0
674,1,5,3,8,0.2,0,0,4,1,4,4,1,30000,1.15,4.84,2,39,0.6426,0,0
674,1,7,4.9,11.9,0.1,0,1,4,1,4,4,1,30000,1.15,4.84,2,39,0.6426,0,1
674,1,3.6,21.2,24.8,0.6,0,0,4,1,4,4,1,30000,1.15,4.84,2,39,0.6426,1,0
675,1,26,3,29,1.67,1,0,4,1,2,2,1,50000,7.96,9.34,17,44,0.6426,0,0
675,1,29.8,4.9,34.7,0.83,1,1,4,1,2,2,1,50000,7.96,9.34,17,44,0.6426,0,1
675,1,50,34.5,84.5,3.15,1,0,4,1,2,2,1,50000,7.96,9.34,17,44,0.6426,1,0
676,1,19,4,23,0.82,1,0,2,1,1,2,0.5,90000,78.24,11.95,6.1,30,0.2982,0,0
676,1,22,6.3,28.3,0.41,1,0,2,1,1,2,0.5,90000,78.24,11.95,6.1,30,0.2982,0,1
676,1,22.1,30.6,52.7,1.25,1,1,2,1,1,2,0.5,90000,78.24,11.95,6.1,30,0.2982,1,0
677,1,20,6,26,0.83,1,0,2,0,1,2,0.5,90000,66.2,11.95,6.2,27,0.2982,0,0
677,1,23,8.4,31.4,0.41,1,0,2,0,1,2,0.5,90000,66.2,11.95,6.2,27,0.2982,0,1
677,1,22.8,30.5,53.3,1.25,1,1,2,0,1,2,0.5,90000,66.2,11.95,6.2,27,0.2982,1,0
678,1,7,4,11,0.35,0,0,2,1,1,2,0.5,30000,20.4,7.25,3.6,44,0.2982,0,0
678,1,9.2,5.6,14.8,0.18,0,0,2,1,1,2,0.5,30000,20.4,7.25,3.6,44,0.2982,0,1
678,1,15,16.7,31.7,0.5,0,1,2,1,1,2,0.5,30000,20.4,7.25,3.6,44,0.2982,1,0
679,1,7,4,11,0.35,0,0,2,1,1,2,0.5,30000,20.4,7.25,3.6,44,0.2982,0,0
679,1,9.2,5.6,14.8,0.18,0,0,2,1,1,2,0.5,30000,20.4,7.25,3.6,44,0.2982,0,1
679,1,16.2,17.1,33.3,0.5,0,1,2,1,1,2,0.5,30000,20.4,7.25,3.6,44,0.2982,1,0
680,1,24,6,30,1.67,0,0,8,1,3,2,1.5,70000,149.19,7.65,11.6,42,0.2982,0,0
680,1,27.2,8.4,35.6,0.84,0,0,8,1,3,2,1.5,70000,149.19,7.65,11.6,42,0.2982,0,1
680,1,27.4,16,43.4,1.65,0,1,8,1,3,2,1.5,70000,149.19,7.65,11.6,42,0.2982,1,0
681,1,21,7,28,3.5,1,1,1,1,1,1,1,15000,952.15,13.8,9.9,72,1.8362,0,0
681,1,26.2,9.2,35.4,1.74,1,0,1,1,1,1,1,15000,952.15,13.8,9.9,72,1.8362,0,1
681,1,33.7,26.4,60.1,1.25,1,0,1,1,1,1,1,15000,952.15,13.8,9.9,72,1.8362,1,0
682,1,21,8,29,2.74,1,1,1,1,1,1,1,15000,952.15,13.8,2.1,72,1.8362,0,0
682,1,26.2,10.4,36.6,1.36,1,0,1,1,1,1,1,15000,952.15,13.8,2.1,72,1.8362,0,1
682,1,32.1,18.2,50.3,1.25,1,0,1,1,1,1,1,15000,952.15,13.8,2.1,72,1.8362,1,0
683,1,17,5,22,0.88,1,0,3,1,3,3,1,90000,78.24,10.81,6.7,29,0.2982,0,0
683,1,20,7,27,0.44,1,0,3,1,3,3,1,90000,78.24,10.81,6.7,29,0.2982,0,1
683,1,22.8,30.7,53.5,2.4,1,1,3,1,3,3,1,90000,78.24,10.81,6.7,29,0.2982,1,0
684,1,20,8,28,6.06,0,0,3,0,2,3,0.7,90000,471.01,11.9,11.2,31,0.2982,0,0
684,1,23.3,10.3,33.6,3.03,0,0,3,0,2,3,0.7,90000,471.01,11.9,11.2,31,0.2982,0,1
684,1,21,30,51,1.9,0,1,3,0,2,3,0.7,90000,471.01,11.9,11.2,31,0.2982,1,0
685,1,18,8,26,6.07,0,0,3,0,2,3,0.7,90000,471.01,11.9,11.3,31,0.2982,0,0
685,1,22.6,10.4,33,3.04,0,0,3,0,2,3,0.7,90000,471.01,11.9,11.3,31,0.2982,0,1
685,1,20,27.8,47.8,1.9,0,1,3,0,2,3,0.7,90000,471.01,11.9,11.3,31,0.2982,1,0
686,1,9,3,12,0.41,0,0,4,1,1,1,1,15000,1.59,3.77,4.2,39,0.6426,0,0
686,1,11.4,4.9,16.3,0.2,0,1,4,1,1,1,1,15000,1.59,3.77,4.2,39,0.6426,0,1
686,1,35.4,54.8,90.2,0.75,0,0,4,1,1,1,1,15000,1.59,3.77,4.2,39,0.6426,1,0
687,1,30,4,34,1.67,1,0,3,1,1,2,0.5,70000,10.82,8.38,17,32,0.6426,0,0
687,1,34.1,5.9,40,0.83,1,1,3,1,1,2,0.5,70000,10.82,8.38,17,32,0.6426,0,1
687,1,78.3,60.4,138.7,2,1,0,3,1,1,2,0.5,70000,10.82,8.38,17,32,0.6426,1,0
688,1,3,7,10,0.12,1,1,5,0,2,2,1,90000,2.95,11.02,1.2,33,1.8362,0,0
688,1,4.4,9.2,13.6,0.06,1,0,5,0,2,2,1,90000,2.95,11.02,1.2,33,1.8362,0,1
688,1,10.5,37.1,47.6,1.25,1,0,5,0,2,2,1,90000,2.95,11.02,1.2,33,1.8362,1,0
689,1,3,7,10,0.12,1,1,5,0,2,2,1,90000,2.95,11.02,1.2,33,1.8362,0,0
689,1,5.2,9.4,14.6,0.06,1,0,5,0,2,2,1,90000,2.95,11.02,1.2,33,1.8362,0,1
689,1,12.5,30.1,42.6,1.25,1,0,5,0,2,2,1,90000,2.95,11.02,1.2,33,1.8362,1,0
690,1,15,6,21,2.64,0,0,3,1,1,2,0.5,30000,46.74,9.28,8.1,52,0.2982,0,0
690,1,17.9,8.1,26,1.33,0,0,3,1,1,2,0.5,30000,46.74,9.28,8.1,52,0.2982,0,1
690,1,12,35.7,47.7,1.65,0,1,3,1,1,2,0.5,30000,46.74,9.28,8.1,52,0.2982,1,0
691,1,17,6,23,2.65,1,0,3,1,1,2,0.5,30000,46.74,9.28,8.2,52,0.2982,0,0
691,1,19.9,8.4,28.3,1.33,1,0,3,1,1,2,0.5,30000,46.74,9.28,8.2,52,0.2982,0,1
691,1,16.1,28,44.1,2,1,1,3,1,1,2,0.5,30000,46.74,9.28,8.2,52,0.2982,1,0
692,1,23,2,25,1.15,1,1,1,0,1,1,1,30000,0.45,3.77,11.7,49,1.8362,0,0
692,1,26.5,3.8,30.3,0.57,1,0,1,0,1,1,1,30000,0.45,3.77,11.7,49,1.8362,0,1
692,1,38.4,34.6,73,1.2,1,0,1,0,1,1,1,30000,0.45,3.77,11.7,49,1.8362,1,0
693,1,18,6,24,2.41,1,0,4,0,1,2,0.5,50000,43.16,14.51,5.7,31,0.2982,0,0
693,1,20.9,8.4,29.3,1.21,1,0,4,0,1,2,0.5,50000,43.16,14.51,5.7,31,0.2982,0,1
693,1,34.5,19.8,54.3,1,1,1,4,0,1,2,0.5,50000,43.16,14.51,5.7,31,0.2982,1,0
694,1,42,7,49,4.9,0,0,3,0,2,2,1,50000,297.48,10.68,12.4,26,0.2982,0,0
694,1,46.1,9.4,55.5,2.45,0,0,3,0,2,2,1,50000,297.48,10.68,12.4,26,0.2982,0,1
694,1,15.9,29.5,45.4,2.15,0,1,3,0,2,2,1,50000,297.48,10.68,12.4,26,0.2982,1,0
695,1,37,7,44,4.92,0,0,3,0,2,2,1,50000,297.48,10.68,12.7,26,0.2982,0,0
695,1,41.7,9.2,50.9,2.46,0,0,3,0,2,2,1,50000,297.48,10.68,12.7,26,0.2982,0,1
695,1,15.1,29.4,44.5,2.15,0,1,3,0,2,2,1,50000,297.48,10.68,12.7,26,0.2982,1,0
696,1,29,7,36,5.87,0,0,2,1,1,1,1,50000,952.15,8.87,9.3,73,0.2982,0,0
696,1,33,9.2,42.2,2.94,0,0,2,1,1,1,1,50000,952.15,8.87,9.3,73,0.2982,0,1
696,1,26,27,53,1.65,0,1,2,1,1,1,1,50000,952.15,8.87,9.3,73,0.2982,1,0
697,1,31,7,38,5.83,0,0,2,1,1,1,1,50000,952.15,8.87,8.9,73,0.2982,0,0
697,1,34.6,9.4,44,2.91,0,0,2,1,1,1,1,50000,952.15,8.87,8.9,73,0.2982,0,1
697,1,26,34.7,60.7,1.65,0,1,2,1,1,1,1,50000,952.15,8.87,8.9,73,0.2982,1,0
698,1,23,3,26,1.23,1,0,3,1,3,3,1,30000,13.49,2.66,12.5,54,0.6426,0,0
698,1,26.5,4.9,31.4,0.61,1,1,3,1,3,3,1,30000,13.49,2.66,12.5,54,0.6426,0,1
698,1,44.7,40.8,85.5,2,1,0,3,1,3,3,1,30000,13.49,2.66,12.5,54,0.6426,1,0
699,1,23,3,26,1.23,1,0,3,0,3,3,1,30000,13.49,2.66,12.5,54,0.6426,0,0
699,1,26.5,4.9,31.4,0.61,1,1,3,0,3,3,1,30000,13.49,2.66,12.5,54,0.6426,0,1
699,1,44.7,40.8,85.5,2,1,0,3,0,3,3,1,30000,13.49,2.66,12.5,54,0.6426,1,0
700,1,3,2,5,0.13,0,0,5,0,1,2,0.5,50000,1.15,7.48,1.3,46,0.6426,0,0
700,1,5.2,4.2,9.4,0.07,0,1,5,0,1,2,0.5,50000,1.15,7.48,1.3,46,0.6426,0,1
700,1,12.2,44.5,56.7,0.5,0,0,5,0,1,2,0.5,50000,1.15,7.48,1.3,46,0.6426,1,0
701,1,3,2,5,0.13,0,0,5,0,1,2,0.5,50000,1.15,7.48,1.3,46,0.6426,0,0
701,1,4.9,3.8,8.7,0.07,0,1,5,0,1,2,0.5,50000,1.15,7.48,1.3,46,0.6426,0,1
701,1,12.7,44.5,57.2,0.5,0,0,5,0,1,2,0.5,50000,1.15,7.48,1.3,46,0.6426,1,0
702,1,22,8,30,6.43,1,0,2,0,2,1,2,47046.9,471.01,6.14,15,56,0.2982,0,0
702,1,27.4,10.4,37.8,3.21,1,0,2,0,2,1,2,47046.9,471.01,6.14,15,56,0.2982,0,1
702,1,25.2,26.3,51.5,2.75,1,1,2,0,2,1,2,47046.9,471.01,6.14,15,56,0.2982,1,0
703,1,29,8,37,6.33,1,0,2,0,2,1,2,47046.9,471.01,6.14,14,56,0.2982,0,0
703,1,32.5,10.4,42.9,3.17,1,0,2,0,2,1,2,47046.9,471.01,6.14,14,56,0.2982,0,1
703,1,24.1,29.3,53.4,2.75,1,1,2,0,2,1,2,47046.9,471.01,6.14,14,56,0.2982,1,0
704,1,27,8,35,2.8,1,0,3,1,1,1,1,50000,297.48,13.74,8.2,29,0.6426,0,0
704,1,30.4,10.4,40.8,1.4,1,1,3,1,1,1,1,50000,297.48,13.74,8.2,29,0.6426,0,1
